t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.890000,0.038540,1.187591,-0.001001,8.179151,-0.011151,0.015891,1.668435,-1.316346,297.271277,295.408375,0.050000,0.050000,0.010000,0.010000,-0.005685,0.020201,0.498606,0.501986,0.499985,0.501034,0.498499,0.012676,2.478928,-0.004482,3.708526,0.019868,-0.014869,-1.452401,1.803441,295.159495,297.157841,0.050000,0.050000,0.020000,0.020000,0.009551,-0.017124,0.502483,0.498141,0.499931,0.498086,0.501342,-0.016283
0.900000,0.029450,1.178100,0.001097,-12.763903,0.006844,0.001413,1.668298,-1.332111,297.319993,295.456937,0.050000,0.050000,0.010000,0.010000,-0.005563,0.020476,0.500855,0.500177,0.500017,0.499371,0.499880,-0.002546,2.481262,0.009084,13.979465,0.002489,0.006022,-1.472835,1.807905,295.265829,297.264537,0.050000,0.050000,0.020000,0.020000,0.009589,-0.017252,0.500311,0.500753,0.500139,0.499871,0.499540,0.001656
0.910000,0.019895,1.166546,0.029945,-13.787182,0.024709,-0.013158,1.620474,-1.313353,297.372617,295.509397,0.050000,0.050000,0.010000,0.010000,-0.005449,0.020749,0.503089,0.498355,0.500459,0.498028,0.501578,-0.017750,2.484509,0.021076,26.660355,-0.017424,0.029218,-1.449182,1.753544,295.468675,297.468061,0.050000,0.050000,0.020000,0.020000,0.009653,-0.017359,0.497822,0.503652,0.500323,0.501876,0.497503,0.021863
0.920000,0.010027,1.161204,0.096941,-25.655560,0.043012,-0.028530,1.517899,-1.253411,297.470534,295.607018,0.050000,0.050000,0.010000,0.010000,-0.005340,0.021019,0.505376,0.496434,0.501487,0.497083,0.503790,-0.033534,2.495313,0.010777,27.255741,-0.036947,0.051637,-1.369341,1.628651,295.676086,297.676152,0.050000,0.050000,0.020000,0.020000,0.009737,-0.017444,0.495382,0.506454,0.500165,0.503588,0.495283,0.041521
0.930000,-0.000000,1.157960,0.033665,-48.488747,0.062296,-0.045361,1.360334,-1.146989,297.655559,295.791499,0.050000,0.050000,0.010000,0.010000,-0.005204,0.021309,0.507786,0.494330,0.500516,0.494548,0.504639,-0.050459,2.505776,-0.036240,37.846359,-0.057504,0.074595,-1.231110,1.438633,295.964072,297.965054,0.050000,0.050000,0.020000,0.020000,0.009844,-0.017496,0.492813,0.509323,0.499444,0.504974,0.492591,0.061912
0.940000,-0.010027,1.150074,-0.029659,-56.123581,0.080516,-0.061666,1.154038,-0.995205,297.869583,296.004931,0.050000,0.050000,0.010000,0.010000,-0.005026,0.021624,0.510063,0.492292,0.499545,0.492112,0.505439,-0.066636,2.514432,-0.086355,43.643417,-0.077572,0.096525,-1.039290,1.192861,296.295965,298.297950,0.050000,0.050000,0.020000,0.020000,0.009991,-0.017482,0.490305,0.512063,0.498676,0.506278,0.489961,0.081586
0.950000,-0.019895,1.143465,-0.034952,-64.878883,0.097341,-0.077136,0.907625,-0.804251,298.116553,296.251317,0.050000,0.050000,0.010000,0.010000,-0.004751,0.021991,0.512165,0.490359,0.499464,0.490475,0.506828,-0.081765,2.527201,-0.110364,49.956398,-0.096763,0.117021,-0.801599,0.900303,296.675028,298.678006,0.050000,0.050000,0.020000,0.020000,0.010225,-0.017320,0.487907,0.514623,0.498308,0.507800,0.487766,0.100171
0.960000,-0.029450,1.137210,-0.055981,-72.802292,0.112324,-0.091332,0.628459,-0.580450,298.392180,296.526639,0.050000,0.050000,0.010000,0.010000,-0.004229,0.022481,0.514037,0.488586,0.499142,0.488830,0.507916,-0.095430,2.539439,-0.161123,55.669220,-0.114535,0.135533,-0.524707,0.568274,297.094045,299.097478,0.050000,0.050000,0.020000,0.020000,0.010710,-0.016710,0.485687,0.516935,0.497529,0.508881,0.485450,0.117155
0.970000,-0.038540,1.130584,-0.037599,-74.276596,0.124529,-0.103313,0.324126,-0.330523,298.666810,296.802969,0.050000,0.050000,0.010000,0.010000,-0.002750,0.023397,0.515561,0.487089,0.499423,0.487899,0.509250,-0.106754,2.548169,-0.205445,57.237122,-0.129710,0.150882,-0.215724,0.204801,297.504424,299.501671,0.050000,0.050000,0.020000,0.020000,0.012561,-0.013594,0.483792,0.518851,0.496849,0.509792,0.483505,0.131436
0.980000,-0.047023,1.122700,-0.076413,-85.427536,0.134711,-0.113819,0.001596,-0.060424,298.889568,297.070697,0.050000,0.050000,0.010000,0.010000,0.005766,0.027957,0.516832,0.485777,0.498828,0.486500,0.509787,-0.116437,2.551127,-0.213456,64.132217,-0.143081,0.163882,0.118605,-0.182154,297.636780,299.534900,0.050000,0.050000,0.020000,0.020000,0.019154,-0.003913,0.482123,0.520474,0.496727,0.510951,0.482197,0.143771
0.990000,-0.054764,1.109334,-0.107670,-89.595840,0.142029,-0.121970,-0.332210,0.224107,298.663015,296.919055,0.050000,0.050000,0.010000,0.010000,0.010408,0.030562,0.517746,0.484758,0.498349,0.485456,0.510191,-0.123676,2.538357,-0.170231,65.774384,-0.153325,0.173252,0.470824,-0.583856,297.205180,299.084876,0.050000,0.050000,0.020000,0.020000,0.020241,-0.001857,0.480844,0.521643,0.497389,0.512407,0.481818,0.152944
1.000000,-0.061641,1.098828,-0.051355,-84.712402,0.145515,-0.126748,-0.668450,0.515250,298.353048,296.615439,0.050000,0.050000,0.010000,0.010000,0.011520,0.031343,0.518181,0.484162,0.499212,0.485777,0.511286,-0.127545,2.535640,-0.012279,63.007858,-0.159432,0.178032,0.831213,-0.989548,296.738766,298.615004,0.050000,0.050000,0.020000,0.020000,0.020694,-0.001241,0.480082,0.522239,0.499812,0.514793,0.483186,0.158038
1.010000,-0.067546,1.092840,-0.011158,-88.166992,0.146027,-0.128959,-0.998785,0.805561,298.021277,296.285832,0.050000,0.050000,0.010000,0.010000,0.012081,0.031851,0.518245,0.483886,0.499829,0.486191,0.511955,-0.128819,2.540016,0.070834,64.209564,-0.162168,0.179039,1.190442,-1.388965,296.255558,298.129579,0.050000,0.050000,0.020000,0.020000,0.021000,-0.000947,0.479740,0.522365,0.501086,0.516004,0.484046,0.159789
1.020000,-0.072386,1.091486,0.017738,-80.900970,0.142589,-0.127573,-1.315089,1.087691,297.714631,295.980518,0.050000,0.050000,0.010000,0.010000,0.012478,0.032286,0.517816,0.484059,0.500272,0.486845,0.512158,-0.126563,2.550688,0.093126,61.126640,-0.160736,0.175525,1.539514,-1.772313,295.793232,297.665460,0.050000,0.050000,0.020000,0.020000,0.021251,-0.000775,0.479919,0.521927,0.501428,0.516126,0.484631,0.157477
1.030000,-0.076085,1.090933,-0.002337,-74.704422,0.135490,-0.122820,-1.608784,1.353700,297.430671,295.697598,0.050000,0.050000,0.010000,0.010000,0.012804,0.032694,0.516930,0.484652,0.499964,0.487279,0.511482,-0.121017,2.560501,0.061703,55.625458,-0.154804,0.167219,1.868478,-2.128995,295.371668,297.242381,0.050000,0.050000,0.020000,0.020000,0.021478,-0.000661,0.480659,0.520890,0.500946,0.515211,0.485047,0.150821
1.040000,-0.078583,1.090702,0.002527,-65.803802,0.124725,-0.114629,-1.872043,1.596233,297.180217,295.447987,0.050000,0.050000,0.010000,0.010000,0.013095,0.033089,0.515586,0.485675,0.500039,0.488342,0.510771,-0.112144,2.568221,0.037289,52.048603,-0.145006,0.154821,2.168163,-2.449367,294.976874,296.846225,0.050000,0.050000,0.020000,0.020000,0.021691,-0.000582,0.481882,0.519343,0.500572,0.514014,0.485925,0.140441
