t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.340000,0.072386,1.372266,-0.026560,3.919914,-0.036728,0.000639,0.058600,0.121924,99.912900,100.703716,0.005000,0.005000,0.050000,0.050000,0.091361,-0.104533,0.495409,0.500080,0.499593,0.503138,0.499635,0.017515,2.678390,-0.002050,1.379263,-0.017654,-0.016901,0.129111,0.047236,100.110695,99.892930,0.005000,0.005000,0.030000,0.030000,-0.097260,0.102536,0.497793,0.497887,0.499969,0.501632,0.501561,0.000353
1.350000,0.067546,1.367060,-0.022173,3.529528,-0.037765,0.003612,0.086968,0.119230,99.878249,100.742914,0.005000,0.005000,0.050000,0.050000,0.093166,-0.107182,0.495280,0.500452,0.499660,0.503285,0.499406,0.019395,2.679746,0.004697,1.480973,-0.016757,-0.015924,0.139076,0.059057,100.100935,99.902316,0.005000,0.005000,0.030000,0.030000,-0.099164,0.104426,0.497905,0.498009,0.500072,0.501625,0.501547,0.000390
1.360000,0.061641,1.361589,-0.032282,3.119203,-0.038314,0.006335,0.115091,0.112902,99.845996,100.777536,0.005000,0.005000,0.050000,0.050000,0.094242,-0.109278,0.495211,0.500792,0.499505,0.503220,0.499035,0.020928,2.681793,0.008249,1.634467,-0.015811,-0.014790,0.147991,0.069664,100.090145,99.912867,0.005000,0.005000,0.030000,0.030000,-0.100313,0.106020,0.498024,0.498151,0.500127,0.501577,0.501481,0.000479
1.370000,0.054764,1.355112,-0.026822,2.633384,-0.038342,0.008737,0.142566,0.103829,99.818095,100.806725,0.005000,0.005000,0.050000,0.050000,0.094858,-0.111097,0.495207,0.501092,0.499589,0.503286,0.498872,0.022067,2.684400,0.009608,1.830000,-0.014840,-0.013496,0.155862,0.078972,100.078049,99.924799,0.005000,0.005000,0.030000,0.030000,-0.100984,0.107479,0.498145,0.498313,0.500147,0.501502,0.501376,0.000630
1.380000,0.047023,1.350168,-0.028086,2.262595,-0.037914,0.010853,0.169020,0.092846,99.793800,100.831744,0.005000,0.005000,0.050000,0.050000,0.095166,-0.112825,0.495261,0.501357,0.499569,0.503231,0.498659,0.022859,2.686935,0.008774,2.020097,-0.013852,-0.012060,0.162713,0.086912,100.064683,99.938052,0.005000,0.005000,0.030000,0.030000,-0.101330,0.108934,0.498268,0.498493,0.500135,0.501400,0.501231,0.000840
1.390000,0.038540,1.343836,-0.042915,1.787701,-0.036991,0.012615,0.194099,0.080486,99.774445,100.851432,0.005000,0.005000,0.050000,0.050000,0.095248,-0.114612,0.495376,0.501577,0.499342,0.502974,0.498324,0.023252,2.689512,0.011683,2.213413,-0.012859,-0.010493,0.168576,0.093443,100.050028,99.952633,0.005000,0.005000,0.030000,0.030000,-0.101438,0.110503,0.498393,0.498688,0.500179,0.501340,0.501118,0.001109
1.400000,0.029450,1.335812,-0.045228,1.185903,-0.035525,0.013947,0.217428,0.067194,99.761534,100.864402,0.005000,0.005000,0.050000,0.050000,0.095154,-0.116607,0.495560,0.501743,0.499306,0.502810,0.498172,0.023189,2.692750,0.013661,2.456260,-0.011885,-0.008795,0.173504,0.098561,100.033756,99.968859,0.005000,0.005000,0.030000,0.030000,-0.101359,0.112316,0.498514,0.498901,0.500210,0.501271,0.500982,0.001449
1.410000,0.019895,1.326483,-0.050497,0.486186,-0.033486,0.014793,0.238610,0.053402,99.756220,100.869657,0.005000,0.005000,0.050000,0.050000,0.094914,-0.118998,0.495814,0.501849,0.499226,0.502558,0.498032,0.022630,2.695984,0.011611,2.698785,-0.010938,-0.006979,0.177564,0.102327,100.015869,99.986724,0.005000,0.005000,0.030000,0.030000,-0.101126,0.114546,0.498633,0.499128,0.500178,0.501159,0.500788,0.001856
1.420000,0.010027,1.316805,-0.082064,-0.239620,-0.030884,0.015138,0.257255,0.039541,99.758847,100.867125,0.005000,0.005000,0.050000,0.050000,0.094546,-0.122079,0.496140,0.501892,0.498742,0.501951,0.497637,0.021572,2.699388,0.013089,2.954113,-0.010032,-0.005056,0.180839,0.104907,99.996285,100.006308,0.005000,0.005000,0.030000,0.030000,-0.100757,0.117480,0.498746,0.499368,0.500201,0.501091,0.500625,0.002332
1.430000,-0.000000,1.306149,-0.083613,-1.038864,-0.027711,0.014946,0.272984,0.026044,99.770262,100.856665,0.005000,0.005000,0.050000,0.050000,0.094061,-0.126383,0.496536,0.501868,0.498718,0.501636,0.497637,0.019995,2.703189,0.010967,3.239179,-0.009182,-0.003026,0.183425,0.106568,99.974805,100.027805,0.005000,0.005000,0.030000,0.030000,-0.100264,0.121647,0.498852,0.499622,0.500168,0.500987,0.500410,0.002885
1.440000,-0.010027,1.290960,-0.045729,-2.177981,-0.023827,0.014053,0.285370,0.013411,99.794239,100.837414,0.005000,0.005000,0.050000,0.050000,0.093456,-0.132882,0.497022,0.501757,0.499299,0.501708,0.498157,0.017756,2.707158,0.007701,3.536832,-0.008398,-0.000895,0.185428,0.107416,99.951349,100.051292,0.005000,0.005000,0.030000,0.030000,-0.099645,0.128030,0.498950,0.499888,0.500118,0.500876,0.500172,0.003517
1.450000,-0.019895,1.284420,-0.050402,-2.668485,-0.019593,0.012795,0.294092,0.002049,99.823663,100.823532,0.005000,0.005000,0.050000,0.050000,0.092739,-0.142470,0.497551,0.501599,0.499227,0.501257,0.498221,0.015182,2.710717,0.014162,3.803802,-0.007677,0.001320,0.186953,0.106882,99.926120,100.076560,0.005000,0.005000,0.030000,0.030000,-0.098908,0.137571,0.499040,0.500165,0.500217,0.500883,0.500039,0.004217
