t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.340000,0.072386,1.362208,-0.023842,-0.023842,-0.041674,-0.041637,-0.142207,-0.142307,10.000163,9.999837,0.050000,0.050000,0.010000,0.010000,-0.002547,-0.002635,0.494791,0.494796,0.499634,0.503633,0.503629,0.000035,2.656359,0.001907,0.001907,-0.041770,-0.041541,-0.142089,-0.142424,10.000854,9.999146,0.050000,0.050000,0.020000,0.020000,-0.000054,0.000054,0.494779,0.494808,0.500029,0.503938,0.503916,0.000216
1.350000,0.067546,1.357209,-0.033522,-0.033522,-0.043064,-0.043034,-0.136392,-0.136495,10.000141,9.999859,0.050000,0.050000,0.010000,0.010000,-0.002720,-0.002824,0.494617,0.494621,0.499486,0.503651,0.503649,0.000028,2.657807,0.004244,0.004244,-0.043163,-0.042935,-0.136262,-0.136625,10.000860,9.999140,0.050000,0.050000,0.020000,0.020000,-0.000063,0.000063,0.494605,0.494633,0.500065,0.504095,0.504074,0.000214
1.360000,0.061641,1.351531,-0.036025,-0.036025,-0.044395,-0.044373,-0.130483,-0.130588,10.000117,9.999883,0.050000,0.050000,0.010000,0.010000,-0.002904,-0.003026,0.494451,0.494454,0.499448,0.503747,0.503745,0.000020,2.659541,0.005841,0.005841,-0.044497,-0.044271,-0.130341,-0.130730,10.000868,9.999132,0.050000,0.050000,0.020000,0.020000,-0.000072,0.000072,0.494438,0.494466,0.500090,0.504239,0.504217,0.000213
1.370000,0.054764,1.345705,-0.040245,-0.040245,-0.045666,-0.045653,-0.124497,-0.124602,10.000090,9.999910,0.050000,0.050000,0.010000,0.010000,-0.003099,-0.003241,0.494292,0.494294,0.499383,0.503818,0.503817,0.000012,2.661454,0.006437,0.006437,-0.045772,-0.045547,-0.124343,-0.124756,10.000876,9.999124,0.050000,0.050000,0.020000,0.020000,-0.000083,0.000083,0.494279,0.494307,0.500099,0.504365,0.504344,0.000211
1.380000,0.047023,1.338300,-0.034976,-0.034976,-0.046877,-0.046873,-0.118450,-0.118554,10.000067,9.999933,0.050000,0.050000,0.010000,0.010000,-0.003309,-0.003472,0.494141,0.494141,0.499464,0.503992,0.503992,0.000004,2.663863,0.007534,0.007534,-0.046987,-0.046763,-0.118284,-0.118720,10.000886,9.999114,0.050000,0.050000,0.020000,0.020000,-0.000095,0.000095,0.494127,0.494155,0.500116,0.504491,0.504470,0.000210
1.390000,0.038540,1.330742,-0.045037,-0.045037,-0.048027,-0.048032,-0.112358,-0.112461,10.000038,9.999962,0.050000,0.050000,0.010000,0.010000,-0.003533,-0.003720,0.493997,0.493996,0.499309,0.503984,0.503985,-0.000005,2.666262,0.008917,0.008917,-0.048141,-0.047918,-0.112180,-0.112638,10.000898,9.999102,0.050000,0.050000,0.020000,0.020000,-0.000108,0.000108,0.493983,0.494011,0.500137,0.504615,0.504595,0.000209
1.400000,0.029450,1.324596,-0.055265,-0.055265,-0.049114,-0.049132,-0.106236,-0.106335,10.000003,9.999997,0.050000,0.050000,0.010000,0.010000,-0.003773,-0.003988,0.493861,0.493859,0.499152,0.503968,0.503970,-0.000017,2.669071,0.009894,0.009894,-0.049234,-0.049012,-0.106047,-0.106525,10.000910,9.999090,0.050000,0.050000,0.020000,0.020000,-0.000123,0.000123,0.493846,0.493874,0.500152,0.504729,0.504708,0.000208
1.410000,0.019895,1.313903,-0.059628,-0.059628,-0.050140,-0.050170,-0.100099,-0.100193,9.999965,10.000035,0.050000,0.050000,0.010000,0.010000,-0.004031,-0.004277,0.493733,0.493729,0.499086,0.504014,0.504017,-0.000029,2.672344,0.008965,0.008965,-0.050266,-0.050045,-0.099897,-0.100395,10.000921,9.999078,0.050000,0.050000,0.020000,0.020000,-0.000140,0.000140,0.493717,0.493745,0.500137,0.504815,0.504794,0.000207
1.420000,0.010027,1.303114,-0.057220,-0.057220,-0.051104,-0.051147,-0.093959,-0.094047,9.999930,10.000070,0.050000,0.050000,0.010000,0.010000,-0.004309,-0.004589,0.493612,0.493607,0.499122,0.504133,0.504137,-0.000040,2.675452,0.008917,0.008917,-0.051236,-0.051016,-0.093745,-0.094260,10.000933,9.999067,0.050000,0.050000,0.020000,0.020000,-0.000159,0.000159,0.493596,0.493623,0.500137,0.504905,0.504885,0.000206
1.430000,-0.000000,1.288052,-0.051379,-0.051379,-0.052008,-0.052062,-0.087828,-0.087908,9.999899,10.000101,0.050000,0.050000,0.010000,0.010000,-0.004609,-0.004927,0.493499,0.493493,0.499212,0.504284,0.504290,-0.000051,2.679010,0.006771,0.006771,-0.052144,-0.051927,-0.087603,-0.088134,10.000941,9.999059,0.050000,0.050000,0.020000,0.020000,-0.000180,0.000180,0.493482,0.493510,0.500104,0.504966,0.504946,0.000203
