t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
0.930000,-0.000000,1.168497,0.087070,-107.208847,-0.115716,0.028794,0.029619,-0.205877,10.702523,9.441966,0.050000,0.050000,0.010000,0.010000,-0.145954,0.141598,0.485540,0.503599,0.501335,0.511845,0.498302,0.067713,2.526309,-0.317574,79.483963,0.015000,-0.101499,-0.206301,0.032227,9.539000,10.759511,0.050000,0.050000,0.020000,0.020000,0.149183,-0.148250,0.501875,0.487315,0.495130,0.494941,0.505861,-0.054596
0.940000,-0.010027,1.162783,0.000811,-139.049530,-0.101469,0.012836,0.038583,-0.205975,10.732887,9.536278,0.050000,0.050000,0.010000,0.010000,-0.155550,0.151350,0.487319,0.501604,0.500012,0.509519,0.498806,0.053564,2.536885,-0.462127,98.706497,-0.006799,-0.081402,-0.205905,0.039608,9.674354,10.812400,0.050000,0.050000,0.020000,0.020000,0.159028,-0.157602,0.499150,0.489826,0.492914,0.495323,0.502316,-0.034964
0.950000,-0.019895,1.150658,-0.005865,-149.348175,-0.086111,-0.004152,0.045972,-0.205628,10.777635,9.638591,0.050000,0.050000,0.010000,0.010000,-0.165112,0.160970,0.489238,0.499481,0.499910,0.508004,0.500322,0.038408,2.542218,-0.543261,108.299622,-0.030502,-0.059323,-0.203023,0.044985,9.823355,10.894306,0.050000,0.050000,0.020000,0.020000,0.168871,-0.166533,0.496187,0.492585,0.491670,0.496612,0.499313,-0.013508
0.960000,-0.029450,1.159267,-0.008821,-167.234787,-0.068898,-0.022918,0.051766,-0.203508,10.842775,9.753570,0.050000,0.050000,0.010000,0.010000,-0.174588,0.170290,0.491389,0.497135,0.499865,0.506357,0.502047,0.021548,2.580395,-0.554967,120.000000,-0.056498,-0.034859,-0.196083,0.048431,9.986609,11.018564,0.050000,0.050000,0.020000,0.020000,0.178691,-0.174406,0.492938,0.495643,0.491490,0.498914,0.496886,0.010142
0.970000,-0.038540,1.169688,-0.128365,-187.784180,-0.049581,-0.043703,0.055970,-0.198278,10.935261,9.882005,0.050000,0.050000,0.010000,0.010000,-0.183851,0.178786,0.493803,0.494537,0.498031,0.503172,0.502621,0.002755,2.618387,-0.285912,120.000000,-0.082405,-0.010369,-0.185404,0.050087,10.144882,11.178703,0.050000,0.050000,0.020000,0.020000,0.188395,-0.180039,0.489701,0.498704,0.495616,0.504436,0.497684,0.033761
0.980000,-0.047023,1.175037,-0.249410,-188.721313,-0.030135,-0.064512,0.058723,-0.189740,11.048968,10.008847,0.050000,0.050000,0.010000,0.010000,-0.192674,0.185334,0.496233,0.491937,0.496175,0.499957,0.503179,-0.016112,2.645144,0.040913,120.000000,-0.108192,0.014131,-0.171892,0.049739,10.294637,11.355196,0.050000,0.050000,0.020000,0.020000,0.197816,-0.182339,0.486479,0.501766,0.500627,0.510609,0.499146,0.057318
0.990000,-0.054764,1.169919,-0.324678,-189.401550,-0.010600,-0.085290,0.060146,-0.178522,11.180814,10.132026,0.050000,0.050000,0.010000,0.010000,-0.200707,0.188819,0.498675,0.489340,0.495021,0.497260,0.504260,-0.035004,2.648443,0.383949,120.000000,-0.133833,0.038617,-0.156058,0.046786,10.432185,11.512350,0.050000,0.050000,0.020000,0.020000,0.206662,-0.181716,0.483277,0.504827,0.505888,0.516951,0.500796,0.080779
1.000000,-0.061641,1.183058,-0.175285,-190.000000,0.009001,-0.106006,0.060023,-0.165188,11.321262,10.249282,0.050000,0.050000,0.010000,0.010000,-0.207627,0.189516,0.501125,0.486752,0.497312,0.497140,0.507919,-0.053894,2.687726,0.220561,120.000000,-0.159305,0.063060,-0.138129,0.041017,10.554080,11.631088,0.050000,0.050000,0.020000,0.020000,0.214607,-0.179310,0.480097,0.507882,0.503382,0.517457,0.496625,0.104156
1.010000,-0.067546,1.183411,-0.455880,-190.000000,0.028592,-0.126579,0.057868,-0.150070,11.456053,10.357873,0.050000,0.050000,0.010000,0.010000,-0.213340,0.188473,0.503574,0.484183,0.493009,0.492077,0.506619,-0.072711,2.692772,-0.050950,120.000000,-0.184590,0.087434,-0.118222,0.032632,10.657534,11.711700,0.050000,0.050000,0.020000,0.020000,0.221499,-0.176020,0.476943,0.510927,0.499219,0.516701,0.491219,0.127408
1.020000,-0.072386,1.176183,-0.488234,-189.206116,0.048069,-0.146914,0.053394,-0.133350,11.573040,10.455074,0.050000,0.050000,0.010000,0.010000,-0.217992,0.186562,0.506008,0.481644,0.492513,0.489880,0.508151,-0.091356,2.690442,0.028992,120.000000,-0.209667,0.111712,-0.096425,0.021866,10.740736,11.760468,0.050000,0.050000,0.020000,0.020000,0.227400,-0.172408,0.473816,0.513960,0.500445,0.519961,0.489865,0.150483
